('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java', 'PDFBOX-907', 'd41cbf92b2b6c994405628920470744bdb8e9661')
('1.8.7', 'xmpbox/src/main/java/org/apache/xmpbox/xml/DomXmpParser.java', 'PDFBOX-2299', 'b5563298dfd8517653024ed22c8dbd593dfadcb3')
('1.8.6', 'xmpbox/src/main/java/org/apache/xmpbox/xml/DomXmpParser.java', 'PDFBOX-2299', 'b5563298dfd8517653024ed22c8dbd593dfadcb3')
('1.8.5', 'xmpbox/src/main/java/org/apache/xmpbox/xml/DomXmpParser.java', 'PDFBOX-2299', 'b5563298dfd8517653024ed22c8dbd593dfadcb3')
('1.8.4', 'xmpbox/src/main/java/org/apache/xmpbox/xml/DomXmpParser.java', 'PDFBOX-2299', 'b5563298dfd8517653024ed22c8dbd593dfadcb3')
('1.8.3', 'xmpbox/src/main/java/org/apache/xmpbox/xml/DomXmpParser.java', 'PDFBOX-2299', 'b5563298dfd8517653024ed22c8dbd593dfadcb3')
('1.8.2', 'xmpbox/src/main/java/org/apache/xmpbox/xml/DomXmpParser.java', 'PDFBOX-2299', 'b5563298dfd8517653024ed22c8dbd593dfadcb3')
('1.8.1', 'xmpbox/src/main/java/org/apache/xmpbox/xml/DomXmpParser.java', 'PDFBOX-2299', 'b5563298dfd8517653024ed22c8dbd593dfadcb3')
('1.8.0', 'xmpbox/src/main/java/org/apache/xmpbox/xml/DomXmpParser.java', 'PDFBOX-2299', 'b5563298dfd8517653024ed22c8dbd593dfadcb3')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType0.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/util/GlyphDetail.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType2Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDFont.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/TrueTypeContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType3Font.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/TrueTypeDescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1CFont.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/DescendantFontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType2DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type1FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/CIDType2FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/FontContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDTrueTypeFont.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType2.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/process/reflect/FontValidationProcess.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type3FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/content/PreflightContentStream.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type3Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDFontLike.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType0DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType0Font.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type1Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/Type1DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.7', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/util/GlyphDetail.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType2Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDFont.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/TrueTypeContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/TrueTypeDescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/DescendantFontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType2DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type1FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/CIDType2FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/FontContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/process/reflect/FontValidationProcess.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type3FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type3Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType0DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType0Font.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type1Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/Type1DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.6', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/util/GlyphDetail.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType2Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/TrueTypeContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/TrueTypeDescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/DescendantFontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType2DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type1FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/CIDType2FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/FontContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/process/reflect/FontValidationProcess.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type3FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type3Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType0DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type1Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/Type1DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.5', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/util/GlyphDetail.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType2Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/TrueTypeContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/TrueTypeDescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/DescendantFontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType2DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type1FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/CIDType2FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/FontContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/process/reflect/FontValidationProcess.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type3FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type3Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType0DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type1Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/Type1DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.4', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/util/GlyphDetail.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType2Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/TrueTypeContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/TrueTypeDescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/DescendantFontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType2DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type1FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/CIDType2FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/FontContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/process/reflect/FontValidationProcess.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type3FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type3Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType0DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type1Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/Type1DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.3', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/util/GlyphDetail.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType2Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/TrueTypeContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/TrueTypeDescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/DescendantFontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType2DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type1FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/CIDType2FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/FontContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type3Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType0DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type1Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/Type1DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.2', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/util/GlyphDetail.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType2Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/TrueTypeContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/TrueTypeDescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/DescendantFontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType2DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type1FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/CIDType2FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/FontContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type3Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType0DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type1Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/Type1DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.1', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/Type0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.0', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/util/GlyphDetail.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.0', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType2Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.0', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/TrueTypeContainer.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.0', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/TrueTypeDescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.0', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/DescendantFontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.0', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/container/CIDType0Container.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.0', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/descriptor/CIDType2DescriptorHelper.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
('1.8.0', 'preflight/src/main/java/org/apache/pdfbox/preflight/font/Type1FontValidator.java', 'PDFBOX-2299', '23f6715bc9563483c0c48afcacfd7ee68cfd8a5c')
