('4.0.6RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/KurentoHandler.java', 'OPENMEETINGS-1962', 'f2d91360b0dbaf1480126c98893c6fe7a96d1c48')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/MainPanel.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/ScreenShareRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/WhiteboardRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/VideoRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/RemoteControlRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/ClientIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/RoomSidebar.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/RoomRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/PresenterRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/UserSpeaksIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/KickIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/util/WebSocketHelper.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/BasePanel.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/activity/RoomActivityIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/ScreenShareRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/WhiteboardRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/VideoRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/RemoteControlRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/ClientIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/RoomRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/PresenterRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/UserSpeaksIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/KickIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('3.3.2RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/ScreenShareRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('3.3.2RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/VideoRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('3.3.2RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/RemoteControlRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('3.3.2RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/RoomRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('3.3.1RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/ScreenShareRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('3.3.1RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/VideoRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('3.3.1RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/RemoteControlRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('3.3.1RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/icon/right/RoomRightIcon.java', 'OPENMEETINGS-1836', 'bb3432587e27c4c4dd92bf788101753e3dfdb224')
('4.0.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/InterviewConverter.java', 'OPENMEETINGS-1837', '2b75a6173c6a5b835e28436684f8806a9d675f05')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/StreamClientManager.java', 'OPENMEETINGS-1837', '2b75a6173c6a5b835e28436684f8806a9d675f05')
('4.0.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/InterviewConverter.java', 'OPENMEETINGS-1837', '2b75a6173c6a5b835e28436684f8806a9d675f05')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/WhiteboardManager.java', 'OPENMEETINGS-1837', '15822a7549bc8b644bd1bb751fde4f14479e7a55')
('4.0.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/InterviewConverter.java', 'OPENMEETINGS-1837', '15822a7549bc8b644bd1bb751fde4f14479e7a55')
('4.0.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/StreamClientManager.java', 'OPENMEETINGS-1837', '15822a7549bc8b644bd1bb751fde4f14479e7a55')
('4.0.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/ScopeApplicationAdapter.java', 'OPENMEETINGS-1837', '15822a7549bc8b644bd1bb751fde4f14479e7a55')
('4.0.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/InterviewConverter.java', 'OPENMEETINGS-1837', '15822a7549bc8b644bd1bb751fde4f14479e7a55')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/RoomSidebar.java', 'OPENMEETINGS-1832', 'c050c7c3eae2bab3a89e0ae25d519461073e3123')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/RoomFilePanel.java', 'OPENMEETINGS-1832', 'c050c7c3eae2bab3a89e0ae25d519461073e3123')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/tree/FileTreePanel.java', 'OPENMEETINGS-1832', 'c050c7c3eae2bab3a89e0ae25d519461073e3123')
('4.0.10', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/MobileService.java', 'OPENMEETINGS-1829', 'a4269b9ef348a00b208a0da0f48f20ea0ad90878')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/Application.java', 'OPENMEETINGS-1829', 'a4269b9ef348a00b208a0da0f48f20ea0ad90878')
('4.0.10', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/ScopeApplicationAdapter.java', 'OPENMEETINGS-1829', 'a4269b9ef348a00b208a0da0f48f20ea0ad90878')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/menu/OmMenuItem.java', 'OPENMEETINGS-1829', '67a14b9622efdf4f70ad140ca8c863d45d2c8ef0')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/Application.java', 'OPENMEETINGS-1829', '67a14b9622efdf4f70ad140ca8c863d45d2c8ef0')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/chat/ChatToolbar.java', 'OPENMEETINGS-1817', 'ec650ba4eb667a606e4b8b9c7fa31e869b6a78d0')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/RoomClientPanel.java', 'OPENMEETINGS-1809', '3396e3aca1b03da7891209b34ecefcaaa81a22f6')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/admin/AdminSavePanel.java', 'OPENMEETINGS-1802', 'ed420eb5c846b7406442c884e887426ff339db70')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/admin/groups/GroupForm.java', 'OPENMEETINGS-1802', 'ed420eb5c846b7406442c884e887426ff339db70')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/MainPanel.java', 'OPENMEETINGS-1801', 'ba3e110660b9a22a79c012f527799d59bac7e11f')
('4.0.10', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/WebSession.java', 'OPENMEETINGS-1801', 'ba3e110660b9a22a79c012f527799d59bac7e11f')
('3.3.0', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbPanel.java', 'OPENMEETINGS-19', '0e0c280d6c8c3da551cf045f1d014001433ecc3d')
('3.3.0', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbAction.java', 'OPENMEETINGS-19', '0e0c280d6c8c3da551cf045f1d014001433ecc3d')
('5.0.0-M2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/StreamProcessor.java', 'OPENMEETINGS-2099', '01d71d7ccea916ef57dbd60ca7ad46c252b05df4')
('5.0.0-M1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/StreamProcessor.java', 'OPENMEETINGS-2099', '01d71d7ccea916ef57dbd60ca7ad46c252b05df4')
('5.0.0-M2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/WhiteboardManager.java', 'OPENMEETINGS-2098', '95d7936271c2c59ee5295ea9bff1e4f5e16ddb4d')
('5.0.0-M2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/menu/ActionsSubMenu.java', 'OPENMEETINGS-2098', '95d7936271c2c59ee5295ea9bff1e4f5e16ddb4d')
('5.0.0-M2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/menu/RoomMenuPanel.java', 'OPENMEETINGS-2098', '95d7936271c2c59ee5295ea9bff1e4f5e16ddb4d')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/menu/ActionsSubMenu.java', 'OPENMEETINGS-2098', '95d7936271c2c59ee5295ea9bff1e4f5e16ddb4d')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/menu/RoomMenuPanel.java', 'OPENMEETINGS-2098', '95d7936271c2c59ee5295ea9bff1e4f5e16ddb4d')
('5.0.0-M2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/UploadDialog.java', 'OPENMEETINGS-2088', 'bf23713acfd7439f820fd536ebe7e50a75e8ac9d')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/Application.java', 'OPENMEETINGS-2071', '6a3e6fa4fd18d48f050d2abfb452ad904a0e7cfc')
('5.0.0-M1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/room/InvitationManager.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('5.0.0-M1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/notifier/MailNotifier.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/InvitationForm.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/menu/RoomInvitationForm.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('5.0.0-M1', 'openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/RoomWebService.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('4.0.8RC1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/notifier/MailNotifier.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('4.0.7RC1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/notifier/MailNotifier.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('4.0.6RC1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/notifier/MailNotifier.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('4.0.5RC1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/notifier/MailNotifier.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('4.0.4RC1', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/notifier/MailNotifier.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('4.0.3', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/notifier/MailNotifier.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('4.0.2', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/notifier/MailNotifier.java', 'OPENMEETINGS-2071', '916beb16b472493c86e982ea3e29eb2ce7a3dd3c')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/WhiteboardManager.java', 'OPENMEETINGS-2070', '87d47c5948bb62e3705ef509267655cd1d53dbb3')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbPanel.java', 'OPENMEETINGS-2070', '87d47c5948bb62e3705ef509267655cd1d53dbb3')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/Application.java', 'OPENMEETINGS-2062', '6aa4756dad5d0e8f02f0cec85541e37914fc26f7')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/app/ClientManager.java', 'OPENMEETINGS-2062', '53e87dc2103f92430ac2bac8ec793645668ea5e7')
('5.0.0-M1', 'openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/FileWebService.java', 'OPENMEETINGS-2055', 'fd6ef3ff5742eb87cd255a944354fb435df5bdf3')
('5.0.0-M1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/ImageConverter.java', 'OPENMEETINGS-2055', 'fd6ef3ff5742eb87cd255a944354fb435df5bdf3')
('5.0.0-M1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/DocumentConverter.java', 'OPENMEETINGS-2055', 'fd6ef3ff5742eb87cd255a944354fb435df5bdf3')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/UploadDialog.java', 'OPENMEETINGS-2055', 'fd6ef3ff5742eb87cd255a944354fb435df5bdf3')
('5.0.0-M1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/BaseConverter.java', 'OPENMEETINGS-2055', 'fd6ef3ff5742eb87cd255a944354fb435df5bdf3')
('5.0.0-M1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/data/file/FileProcessor.java', 'OPENMEETINGS-2055', 'fd6ef3ff5742eb87cd255a944354fb435df5bdf3')
('5.0.0-M1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/VideoConverter.java', 'OPENMEETINGS-2055', 'fd6ef3ff5742eb87cd255a944354fb435df5bdf3')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/UploadDialog.java', 'OPENMEETINGS-2055', '2dbf90dfca04a2a0b3cfa076b68bf9645ecbd464')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbWebSocketHelper.java', 'OPENMEETINGS-2055', '2dbf90dfca04a2a0b3cfa076b68bf9645ecbd464')
('4.0.8RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/wb/WbWebSocketHelper.java', 'OPENMEETINGS-2055', '2dbf90dfca04a2a0b3cfa076b68bf9645ecbd464')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/UploadDialog.java', 'OPENMEETINGS-2055', '816e337aa6a3ae1039de4daa2ae209b157b1a426')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/UploadDialog.java', 'OPENMEETINGS-2055', 'a04efadd08d23cbc97a32f4d2a5de9951f46cb98')
('5.0.0-M1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/UploadDialog.java', 'OPENMEETINGS-2055', '705cbe340e97e6cc9c60207739d8bdf6787a930b')
('5.0.0-M1', 'openmeetings-install/src/main/java/org/apache/openmeetings/backup/BackupImport.java', 'OPENMEETINGS-2054', 'd249c5b2ca0e4d0c6ae72f4626856434f16d0922')
('5.0.0-M1', 'openmeetings-install/src/main/java/org/apache/openmeetings/backup/BackupImport.java', 'OPENMEETINGS-2054', 'f3cd01be1fd09f97b759c84d5b1d2d9c68ed75b2')
('5.0.0-M1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/server/OAuthServer.java', 'OPENMEETINGS-2057', '4253d29595c59b18f775ebf9c1033dd8b74ddf98')
('4.0.8RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/server/OAuthServer.java', 'OPENMEETINGS-2057', '4253d29595c59b18f775ebf9c1033dd8b74ddf98')
('4.0.7RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/server/OAuthServer.java', 'OPENMEETINGS-2057', '4253d29595c59b18f775ebf9c1033dd8b74ddf98')
('4.0.8RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/BaseConverter.java', 'OPENMEETINGS-2046', '44d09ae6ebe1a3cca602f87899915b90fd4f1186')
('4.0.7RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/BaseConverter.java', 'OPENMEETINGS-2046', '44d09ae6ebe1a3cca602f87899915b90fd4f1186')
('4.0.8RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/StreamProcessor.java', 'OPENMEETINGS-2035', '3513c7f995aeb57c720d00bd0219c8eda6d3fc29')
('4.0.8RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/KStream.java', 'OPENMEETINGS-2035', 'e06c8a3db2c02d216d0140473601d235e30cc94d')
('4.0.8RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/StreamProcessor.java', 'OPENMEETINGS-2035', 'e06c8a3db2c02d216d0140473601d235e30cc94d')
('4.0.8RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/KStream.java', 'OPENMEETINGS-2035', '399b42fb632210a19f523a282db4e113c9b28d83')
('4.0.8RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/KStream.java', 'OPENMEETINGS-2035', 'd9ed884e92e6dab53f1ef05d85fbfa472e3f1ac4')
('4.0.8RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/StreamProcessor.java', 'OPENMEETINGS-2035', 'd9ed884e92e6dab53f1ef05d85fbfa472e3f1ac4')
('4.0.8RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/basic/Client.java', 'OPENMEETINGS-2031', '80b3cb663e6073bd9e45be1cd2eab3139227c217')
('4.0.8RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/KStream.java', 'OPENMEETINGS-2031', '80b3cb663e6073bd9e45be1cd2eab3139227c217')
('4.0.8RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/AbstractStream.java', 'OPENMEETINGS-2031', '80b3cb663e6073bd9e45be1cd2eab3139227c217')
('4.0.7RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/util/ws/RoomMessage.java', 'OPENMEETINGS-2030', '02389df1963b9f9bf36afeb0fb566cdd3111be33')
('4.0.7RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/basic/Client.java', 'OPENMEETINGS-2030', '02389df1963b9f9bf36afeb0fb566cdd3111be33')
('4.0.6RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/util/ws/RoomMessage.java', 'OPENMEETINGS-2030', '02389df1963b9f9bf36afeb0fb566cdd3111be33')
('4.0.6RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/basic/Client.java', 'OPENMEETINGS-2030', '02389df1963b9f9bf36afeb0fb566cdd3111be33')
('4.0.5RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/util/ws/RoomMessage.java', 'OPENMEETINGS-2030', '02389df1963b9f9bf36afeb0fb566cdd3111be33')
('4.0.5RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/basic/Client.java', 'OPENMEETINGS-2030', '02389df1963b9f9bf36afeb0fb566cdd3111be33')
('4.0.7RC1', 'openmeetings-install/src/main/java/org/apache/openmeetings/cli/Admin.java', 'OPENMEETINGS-2028', '27b88477337ebdf2692433debcdcaeccc000f4c1')
('4.0.6RC1', 'openmeetings-install/src/main/java/org/apache/openmeetings/cli/Admin.java', 'OPENMEETINGS-2028', '27b88477337ebdf2692433debcdcaeccc000f4c1')
('4.0.10', 'openmeetings-install/src/main/java/org/apache/openmeetings/cli/Admin.java', 'OPENMEETINGS-2028', '27b88477337ebdf2692433debcdcaeccc000f4c1')
('4.0.7RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/StreamProcessor.java', 'OPENMEETINGS-2023', '1b7c2b2b9691968535a22204d3fc0e471a2fa4aa')
('4.0.7RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java', 'OPENMEETINGS-2023', '1b7c2b2b9691968535a22204d3fc0e471a2fa4aa')
('4.0.6RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java', 'OPENMEETINGS-2023', '1b7c2b2b9691968535a22204d3fc0e471a2fa4aa')
('4.0.5RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java', 'OPENMEETINGS-2023', '1b7c2b2b9691968535a22204d3fc0e471a2fa4aa')
('4.0.8RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/KurentoHandler.java', 'OPENMEETINGS-2029', '5c7a3547b18dc98bf9e9d3ff13bf1cbbfeded566')
