('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/visor/util/VisorTaskUtils.java', 'IGNITE-6995', '47e7daf7323ee49be53efb363f447d574bc7e222')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/IndexStorage.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryIndexing.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.5.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/database/H2Tree.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheOffheapManager.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheDatabaseSharedManager.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryProcessor.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/IndexStorageImpl.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.5.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/opt/GridH2Table.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.5.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/IgniteH2Indexing.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.4.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/database/H2TreeIndex.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/IndexStorage.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.4.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/database/H2Tree.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/IndexStorageImpl.java', 'IGNITE-10291', '9b0ce92d9f60004ec07cff137d7b0582c644a500')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridPartitionedGetFuture.java', 'IGNITE-10290', '25d914ef88be744f22a41efd5edf86fb0f9d36f3')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridPartitionedSingleGetFuture.java', 'IGNITE-10290', '25d914ef88be744f22a41efd5edf86fb0f9d36f3')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastructures/GridCacheSemaphoreEx.java', 'IGNITE-2735', 'b63cee457007bfcf91bd4d0415c57a1b05647b7b')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastructures/GridCacheSemaphoreImpl.java', 'IGNITE-2735', 'b63cee457007bfcf91bd4d0415c57a1b05647b7b')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastructures/DataStructuresProcessor.java', 'IGNITE-2735', 'b63cee457007bfcf91bd4d0415c57a1b05647b7b')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/IgniteUtils.java', 'IGNITE-10285', 'acfdcdaa0f667b1ebebc26cea90df030804056a7')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/IgniteUtils.java', 'IGNITE-10285', 'acfdcdaa0f667b1ebebc26cea90df030804056a7')
('2.4.0', 'modules/spring-data/src/main/java/org/apache/ignite/springdata/repository/query/IgniteQueryGenerator.java', 'IGNITE-8044', '6875ac3e069358af43586ad7068cfb7c50d8c08f')
('2.3.0', 'modules/spring-data/src/main/java/org/apache/ignite/springdata/repository/query/IgniteQueryGenerator.java', 'IGNITE-8044', '6875ac3e069358af43586ad7068cfb7c50d8c08f')
('2.2.0', 'modules/spring-data/src/main/java/org/apache/ignite/springdata/repository/query/IgniteQueryGenerator.java', 'IGNITE-8044', '6875ac3e069358af43586ad7068cfb7c50d8c08f')
('2.1.0', 'modules/spring-data/src/main/java/org/apache/ignite/springdata/repository/query/IgniteQueryGenerator.java', 'IGNITE-8044', '6875ac3e069358af43586ad7068cfb7c50d8c08f')
('2.0.0', 'modules/spring-data/src/main/java/org/apache/ignite/springdata/repository/query/IgniteQueryGenerator.java', 'IGNITE-8044', '6875ac3e069358af43586ad7068cfb7c50d8c08f')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/GridCacheQueryAdapter.java', 'IGNITE-9373', '254a6529228240dcc229a875b2f2847d456b5610')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheOffheapManagerImpl.java', 'IGNITE-9373', '254a6529228240dcc229a875b2f2847d456b5610')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/MvccUtils.java', 'IGNITE-9373', '254a6529228240dcc229a875b2f2847d456b5610')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/mvcc/MvccProcessorImpl.java', 'IGNITE-9373', '254a6529228240dcc229a875b2f2847d456b5610')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/GridCacheQueryAdapter.java', 'IGNITE-9373', '254a6529228240dcc229a875b2f2847d456b5610')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheOffheapManagerImpl.java', 'IGNITE-9373', '254a6529228240dcc229a875b2f2847d456b5610')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/GridCacheQueryAdapter.java', 'IGNITE-9373', '254a6529228240dcc229a875b2f2847d456b5610')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/GridCacheQueryAdapter.java', 'IGNITE-9373', '254a6529228240dcc229a875b2f2847d456b5610')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/cache/QueryEntity.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cluster/GridClusterStateProcessor.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/DynamicCacheDescriptor.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/ClusterCachesInfo.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/QueryField.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheJoinNodeDiscoveryData.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/QuerySchema.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/DynamicCacheDescriptor.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheJoinNodeDiscoveryData.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/DynamicCacheDescriptor.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheJoinNodeDiscoveryData.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/DynamicCacheDescriptor.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheJoinNodeDiscoveryData.java', 'IGNITE-8048', 'bbc439b892a145a0b50b7b5dfd8c989d9868a1e1')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/IgniteSystemProperties.java', 'IGNITE-8049', 'e491f109c1a316f5b6dad1468f5b84054c278b3f')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/tree/BPlusTree.java', 'IGNITE-8049', 'e491f109c1a316f5b6dad1468f5b84054c278b3f')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheDatabaseSharedManager.java', 'IGNITE-10278', '43ee832482b6cd9237970c097ffc15dadc2c3eb5')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheDatabaseSharedManager.java', 'IGNITE-10278', '43ee832482b6cd9237970c097ffc15dadc2c3eb5')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProcessor.java', 'IGNITE-2748', 'ee01b6153a2d73c54dde0ccbacc1ac879f009b62')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProxy.java', 'IGNITE-2748', 'ee01b6153a2d73c54dde0ccbacc1ac879f009b62')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/internal/util/IgniteUtils.java', 'IGNITE-2748', 'ee01b6153a2d73c54dde0ccbacc1ac879f009b62')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProxy.java', 'IGNITE-2748', 'ee01b6153a2d73c54dde0ccbacc1ac879f009b62')
('1.5.0.final', 'modules/web/src/main/java/org/apache/ignite/cache/websession/WebSessionFilter.java', 'IGNITE-2749', '5377dde21e4aa32ca9da4963015b15da4d2e2b13')
('1.5.0.final', 'modules/web/src/main/java/org/apache/ignite/cache/websession/WebSessionListener.java', 'IGNITE-2749', '5377dde21e4aa32ca9da4963015b15da4d2e2b13')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/client/cache/ClientCacheNodePartitionsRequest.java', 'IGNITE-10273', '64b19a99abdc4e253d0aeb53ba860c8a2f30c51d')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentPerVersionStore.java', 'IGNITE-9381', 'd40dcb3a8f25a5bb098662fa7270b69eb3cc3ab5')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/IgniteUtils.java', 'IGNITE-9381', 'd40dcb3a8f25a5bb098662fa7270b69eb3cc3ab5')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentPerVersionStore.java', 'IGNITE-9381', 'd40dcb3a8f25a5bb098662fa7270b69eb3cc3ab5')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/IgniteUtils.java', 'IGNITE-9381', 'd40dcb3a8f25a5bb098662fa7270b69eb3cc3ab5')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxPrepareFuture.java', 'IGNITE-9384', '5818b198be425245f92e0de1c7c10b1e87453c93')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxPrepareFuture.java', 'IGNITE-9384', '5818b198be425245f92e0de1c7c10b1e87453c93')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheDatabaseSharedManager.java', 'IGNITE-8053', 'c27fec3c3ebd70ee9248a8d110b65adaa7ba042e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java', 'IGNITE-9389', '13060f8e0b6ce32321961c50eab079bc5afeda17')
('2.6.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('2.5.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('2.4.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('2.3.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('2.2.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('2.1.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('2.0.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('1.9.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('1.8.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('1.7.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('1.6.0', 'modules/mesos/src/main/java/org/apache/ignite/mesos/resource/IgniteProvider.java', 'IGNITE-9388', '09a823cf6c435372f75d53f5ddb9d15ce0c3e55b')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/PageMemoryImpl.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/FileWriteAheadLogManager.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheDatabaseSharedManager.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/DataStructure.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/pagemem/wal/IgniteWriteAheadLogManager.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/serializer/RecordDataV2Serializer.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/OffheapReadWriteLock.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/OffheapReadWriteLock.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/OffheapReadWriteLock.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/OffheapReadWriteLock.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/OffheapReadWriteLock.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/OffheapReadWriteLock.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/OffheapReadWriteLock.java', 'IGNITE-9303', '47d7c6d4c011c0e8df03461d6fcf001c28927e15')
('2.7.0', 'modules/rest-http/src/main/java/org/apache/ignite/internal/processors/rest/protocols/http/jetty/GridJettyRestHandler.java', 'IGNITE-9308', '7c2ce4c7488253590885f75335b6d9209771fa46')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/GridRestProcessor.java', 'IGNITE-9308', '7c2ce4c7488253590885f75335b6d9209771fa46')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/GridRestCommand.java', 'IGNITE-9308', '7c2ce4c7488253590885f75335b6d9209771fa46')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/PartitionsEvictManager.java', 'IGNITE-9307', '654ccf016951b87a0d24e491cce5605522b47b67')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/DelayedDirtyPageWrite.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/PageMemoryEx.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/PageMemoryImpl.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/tree/io/PageIO.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheDatabaseSharedManager.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/DelayedPageReplacementTracker.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/topology/GridDhtPartitionTopologyImpl.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/DelayedDirtyPageWrite.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/PageMemoryEx.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/tree/io/PageIO.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/DelayedPageReplacementTracker.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/topology/GridDhtPartitionTopologyImpl.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/DelayedDirtyPageWrite.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/DelayedPageReplacementTracker.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/DelayedDirtyPageWrite.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/pagemem/DelayedPageReplacementTracker.java', 'IGNITE-12048', '1f8cf042f67f523e23f795571f609a9c81726258')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ServerImpl.java', 'IGNITE-12047', 'e9b3c4cebaecbeec9fa51bd6ec32a879fb89948a')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/messages/TcpDiscoveryStatusCheckMessage.java', 'IGNITE-12047', 'e9b3c4cebaecbeec9fa51bd6ec32a879fb89948a')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ServerImpl.java', 'IGNITE-12047', 'e9b3c4cebaecbeec9fa51bd6ec32a879fb89948a')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/messages/TcpDiscoveryStatusCheckMessage.java', 'IGNITE-12047', 'e9b3c4cebaecbeec9fa51bd6ec32a879fb89948a')
